profession,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
tailor,man,woman,gpt2-xl,75,inconsistent,6.660829,7.0285864,0.3333333333333333,0.03571428571428571,-3.3521972,-5.4916077,2.5649948,0.9836092999999995,362.4427681,0,0.7085999999999988,0.0,0.041666666666666664,7.10112509884764,45,250.0723352,0,61.49598949999999,0.7085999999999988,0,98.27551311445411,23.42516799472408,29
teacher,woman,man,gpt2-xl,76,consistent,6.327434,7.3543334,1.0,0.03225806451612903,-2.8286107,-5.5223207,1.7978827999999996,-0.012613199999999658,358.5435162,0,0.5390243999999997,0.5182355000000003,0.5208333333333334,8.361511946652849,46,245.6594536,0,26.775054599999997,3.240326799999999,29,73.45384688931043,27.683366179446796,29
teacher,man,woman,gpt2-xl,77,inconsistent,6.580615,7.3116794,0.25,0.038461538461538464,-3.6394057,-5.412081,1.4205882999999995,0.5920646000000005,363.5411896,0,0.39773199999999953,0.26410479999999925,0.4166666666666667,5.2743533000898974,42,252.0057928,0,41.7428693,1.8411793999999988,0,67.75384737461279,22.536063703822155,29
writer,woman,man,gpt2-xl,78,consistent,7.174752,7.34904,0.5,0.029411764705882353,-3.364293,-5.5978184,1.5103559999999998,0.24088659999999962,367.9502685,0,0.5121794999999993,0.27291819999999944,0.4791666666666667,13.323594385874973,29,253.19189210000002,0,26.833356700000003,2.872318299999999,29,69.73831593168005,26.681401352630342,29
writer,man,woman,gpt2-xl,79,inconsistent,7.3821893,7.2797546,0.25,0.024390243902439025,-4.26342,-5.8389664,0.7823792999999997,-0.19240000000000013,370.85814029999995,0,0.7124249999999996,0.4667577999999999,0.5833333333333334,6.469969895637778,35,263.10506039999996,0,25.1483518,2.0593033999999992,0,51.40593101951455,25.502667711977914,35
CEO,man,woman,gpt2,0,consistent,8.455771,7.4836035,0.5,0.09090909090909091,-4.799912,-4.679732,2.0043335000000004,-0.15021339999999928,88.22013949999999,3,2.0236719999999995,0.15021339999999928,0.5833333333333334,3.7708964417134134,6,65.0590258,0,5.856023,2.4723634999999984,0,1.5297066214563512e-15,0.0,1
CEO,woman,man,gpt2,1,inconsistent,8.496374,7.3850107,0.03571428571428571,0.125,-6.004728,-4.5496254,-0.8842394000000002,0.2618608,88.08955110000002,3,0.0,0.0,1.0,3.1908059447857133,7,64.4806394,0,3.831754499999999,1.6148610000000003,4,1.2208320371836015e-15,0.0,1
accountant,woman,man,gpt2,2,consistent,8.424484,7.225404,0.03225806451612903,0.1111111111111111,-6.091741,-4.465683,-0.7690504999999996,0.11778539999999982,87.71264200000002,3,0.013672200000000245,0.013672200000000245,1.0,1.5339461267941652,6,65.1373379,0,2.327282599999999,2.6486159999999996,4,1.2701082199931036e-15,0.0,1
accountant,man,woman,gpt2,3,inconsistent,8.392023,7.2804503,0.25,0.1111111111111111,-4.9694448,-4.4479065,1.9320068,0.041403799999999435,87.8731723,3,1.7532060000000005,0.0,0.25,2.819381174774264,6,63.2855434,0,7.8705498,1.9045726000000007,0,1.6727880761096307e-15,0.0,1
analyst,man,woman,gpt2,4,consistent,8.458376,7.464724,0.16666666666666666,0.09090909090909091,-5.104063,-4.5976853,2.1712420000000003,-0.17714310000000033,88.8506858,1,1.771108,0.17714310000000033,0.5833333333333334,2.6700330368273675,6,65.787462,0,7.544370700000001,2.0672973,0,1.7448859770719828e-15,0.0,1
analyst,woman,man,gpt2,5,inconsistent,8.50099,7.3858976,0.02564102564102564,0.14285714285714285,-6.260006,-4.339239,-0.7271194999999997,0.399521,88.78003539999999,1,0.0,0.0,1.0,2.24397985688499,5,66.23799740000001,0,3.4194196999999997,1.9725621000000002,4,1.2562005780476088e-15,0.0,1
assistant,woman,man,gpt2,6,consistent,8.478676,7.3664894,0.041666666666666664,0.5,-5.8949995,-3.9027157,-0.28900910000000035,0.5835476000000002,87.9060656,3,0.0,0.0,1.0,4.441352348569418,6,61.2480329,0,6.3136218,0.7390701999999996,4,1.8644596056588984e-15,0.0,1
assistant,man,woman,gpt2,7,inconsistent,8.489124,7.413522,0.16666666666666666,0.125,-5.315147,-4.3500752,1.2000350000000006,-0.48254019999999986,88.5224943,3,1.9240010000000005,0.4951704999999995,0.8333333333333334,1.62298371398109,6,65.5609458,0,2.9993260999999993,3.6315468000000006,0,1.6666866872364604e-15,0.0,4
attendant,woman,man,gpt2,8,consistent,8.478891,7.2827578,0.08333333333333333,0.5,-5.566348,-3.809995,-0.1779629999999992,0.4984156000000004,87.37081540000001,2,0.1558540000000006,0.117039000000001,1.0,5.346253479734021,6,58.4966144,0,7.790338499999999,0.8067819999999992,4,2.30621321660762e-15,0.0,1
attendant,man,woman,gpt2,9,inconsistent,8.500376,7.334649,0.25,0.2,-5.0882864,-4.1969604,1.0205611999999995,-0.3993655999999999,88.0582082,1,2.0463939999999994,0.7267454,0.8333333333333334,3.1558694086550987,9,64.05619159999999,0,2.5867065,4.7878644,0,2.079288763801341e-15,0.0,1
auditor,woman,man,gpt2,10,consistent,8.456844,7.313233,0.0625,0.08333333333333333,-5.7623353,-4.6535015,-0.3954620000000002,-0.005361500000000241,87.7748201,2,0.050067900000000165,0.050067900000000165,1.0,2.7958233355017166,6,64.5410527,0,3.4739433999999987,1.8486911999999993,6,1.4986696116544275e-15,0.0,1
auditor,man,woman,gpt2,11,inconsistent,8.429628,7.3701954,0.3333333333333333,0.1,-4.867501,-4.5385656,1.9158323,0.15254600000000007,87.9203027,2,1.7554660000000002,0.0,0.25,3.362667496268277,6,64.0682756,0,7.3064138,1.9363244000000002,0,1.6336860362557244e-15,0.0,1
baker,woman,man,gpt2,12,consistent,8.49313,7.3971305,0.0625,0.2,-5.793178,-4.1882777,-0.6095810000000004,0.023686299999999605,86.9713821,2,0.0,0.0,1.0,3.9844023914496915,6,63.4664094,0,2.4374526999999984,2.7310923,4,1.3974178639560946e-15,0.0,1
baker,man,woman,gpt2,13,inconsistent,8.481253,7.448245,0.3333333333333333,0.5,-4.8498025,-4.0259886,1.5922774999999998,0.11723710000000054,87.24472259999999,1,1.7240529999999996,0.0,0.25,5.670929136788029,6,61.3485928,0,7.1258522000000015,1.8225303999999989,0,1.4360318323404695e-15,0.0,1
carpenter,man,woman,gpt2,14,consistent,8.389665,7.3314886,1.0,0.3333333333333333,-4.623573,-3.7042687,2.1949765999999995,0.49028090000000013,87.1777424,2,1.8781389999999991,0.0,0.25,6.777224014876656,5,58.5330688,0,11.069471799999999,1.963406299999999,0,2.143181035443203e-15,0.0,1
carpenter,woman,man,gpt2,15,inconsistent,8.422766,7.324135,0.037037037037037035,0.16666666666666666,-6.0174546,-4.2364693,-1.0563048999999998,-0.38439970000000034,87.1631663,2,0.0,0.0,1.0,2.0559848296750856,6,63.923631400000005,0,2.1148318,6.1228208,4,1.893966622892249e-15,0.0,1
cashier,woman,man,gpt2,16,consistent,8.45847,7.3108535,0.058823529411764705,0.07692307692307693,-5.7701206,-4.502417,-0.3467406000000004,-0.17754640000000066,87.6887296,3,0.2750263999999998,0.2750263999999998,1.0,3.667913112499592,6,64.6090752,0,3.8932336000000007,2.5352501000000016,6,1.9477783605481792e-15,0.0,1
cashier,man,woman,gpt2,17,inconsistent,8.46126,7.339807,0.2,0.1111111111111111,-5.122964,-4.263593,1.4279860000000006,0.25674360000000007,88.01824789999999,3,1.8938520000000008,0.0,0.25,3.018410389157761,6,64.71432060000001,0,5.976404500000001,1.9669187000000008,0,1.7418539053285243e-15,0.0,1
chief,man,woman,gpt2,18,consistent,8.476198,7.567459,1.0,0.1111111111111111,-4.707283,-4.5325346,1.7974929999999993,-0.2980356000000004,88.9386914,2,1.8293490000000006,0.2980356000000004,0.6666666666666666,5.603718802536424,6,62.90860880000001,0,4.847646899999998,2.3812869000000005,0,1.3815387766433154e-15,0.0,1
chief,woman,man,gpt2,19,inconsistent,8.494489,7.391619,0.05,0.16666666666666666,-5.88883,-4.2234564,-0.8536832999999993,0.5050869000000002,88.2687539,2,0.0,0.0,1.0,4.1346945165088975,6,61.68561489999999,0,4.7445732000000005,1.7506918999999996,4,1.5061779016367238e-15,0.0,1
cleaner,woman,man,gpt2,20,consistent,8.582825,7.3669996,0.09090909090909091,0.1111111111111111,-5.5845084,-4.2663555,-0.40129090000000023,-0.34888100000000044,87.32941,2,0.16089609999999954,0.16089609999999954,1.0,4.902973143775947,5,60.4509423,0,4.2908826,2.5340458999999997,5,1.8815212752772306e-15,0.0,1
cleaner,man,woman,gpt2,21,inconsistent,8.590595,7.390077,0.3333333333333333,0.5,-4.953892,-3.8054962,1.1936343000000003,0.4539108000000005,87.824869,2,1.9977599999999995,0.03469850000000019,0.8333333333333334,5.678893727010519,5,60.8677373,0,5.0295749999999995,2.120500999999999,0,1.6749184543945312e-15,0.0,1
clerk,woman,man,gpt2,22,consistent,8.4888315,7.296319,0.07692307692307693,0.1111111111111111,-5.6232347,-4.373533,-0.2422027,-0.09181699999999982,87.4434397,3,0.2985848000000004,0.2985848000000004,1.0,4.154825712869514,6,61.64094149999998,0,4.0195810000000005,2.0860382,6,1.8827076151550114e-15,0.0,1
clerk,man,woman,gpt2,23,inconsistent,8.490592,7.3369637,0.25,0.2,-5.020469,-4.211856,1.292389,0.08460999999999963,87.89829209999999,3,1.6308319999999998,0.0,0.25,5.272555751829364,6,62.248954899999994,0,4.828018999999999,1.8143704999999999,0,1.5334262463334108e-15,0.0,1
construction worker,man,woman,gpt2,24,consistent,8.438965,7.5052795,0.16666666666666666,0.14285714285714285,-5.1856103,-4.339674,1.4573975000000008,0.1367920000000007,88.11055549999999,1,1.814126,0.07318680000000022,0.8333333333333334,2.6473586805010214,5,65.4190097,0,5.131473400000001,2.0410755,0,1.6183894965141926e-15,0.0,1
construction worker,woman,man,gpt2,25,inconsistent,8.44096,7.4648924,0.041666666666666664,0.1111111111111111,-5.8536787,-4.5246153,-0.3635406999999997,-0.14419629999999994,87.87268139999999,2,0.2008751999999996,0.2008751999999996,1.0,3.7394812049127113,6,65.0984938,0,3.8290679000000014,2.4994788999999993,6,1.858879528317271e-15,0.0,1
cook,man,woman,gpt2,26,consistent,8.457941,7.3541756,0.25,0.25,-4.973531,-4.1011586,1.4733349999999996,-0.17976089999999978,87.30637570000002,1,2.150278,0.17976089999999978,0.5833333333333334,5.259198456728949,6,62.205892600000006,0,4.5254908,2.6283405999999996,0,1.6392023174534924e-15,0.0,1
cook,woman,man,gpt2,27,inconsistent,8.462529,7.3020105,0.047619047619047616,0.25,-5.8197703,-4.0349526,-0.4364775999999999,0.2690304000000001,86.8607637,1,0.008659399999999984,0.008659399999999984,1.0,4.21641144022242,6,61.169044500000005,0,4.6505261,1.4838326000000004,4,1.6044962654775697e-15,0.0,1
counselor,woman,man,gpt2,28,consistent,8.350567,7.411449,0.058823529411764705,0.1111111111111111,-5.6302986,-4.681224,-0.17807759999999995,0.0749139999999997,87.6255266,1,0.05181110000000011,0.05181110000000011,1.0,3.1465616809961987,6,63.018119600000006,0,5.212466600000001,0.5201985999999996,6,1.5382802038111042e-15,0.0,1
counselor,man,woman,gpt2,29,inconsistent,8.366802,7.4746456,0.16666666666666666,0.1,-5.061351,-4.628723,1.2498243000000002,-0.06026060000000033,88.15878409999999,1,2.2825305,0.17679780000000012,0.8333333333333334,2.0741566699259146,6,66.1669801,0,3.1199306999999994,3.0839621,0,1.3937936236048065e-15,0.0,1
designer,woman,man,gpt2,30,consistent,8.501403,7.338187,0.045454545454545456,0.16666666666666666,-5.8727255,-4.187046,-0.6654891999999997,0.23315339999999996,87.45671659999998,1,0.0,0.0,1.0,3.4759325154439953,6,62.81073000000001,0,3.2793274999999995,1.4384238999999992,7,1.2444048568618971e-15,0.0,1
designer,man,woman,gpt2,31,inconsistent,8.460901,7.394349,0.3333333333333333,0.14285714285714285,-4.8971605,-4.2633934,1.7636871999999997,-0.12692070000000033,87.63135559999998,1,1.919175000000001,0.12692070000000033,0.5833333333333334,3.6695458768907923,6,62.97008590000001,0,5.7206826,2.1508787000000016,0,1.5339460300608607e-15,0.0,1
developer,man,woman,gpt2,32,consistent,8.508179,7.55959,0.3333333333333333,0.125,-4.9323387,-4.6150007,1.9818420999999997,-0.11358270000000026,89.1019353,1,2.0159520000000004,0.11358270000000026,0.5833333333333334,4.363971275855977,6,66.21806600000001,0,6.226293399999999,2.2203301,0,1.7008208862697826e-15,0.0,1
developer,woman,man,gpt2,33,inconsistent,8.545786,7.496484,0.037037037037037035,0.14285714285714285,-6.0179477,-4.530143,-0.7825546999999995,0.25832999999999995,88.96017330000001,1,0.0,0.0,1.0,3.956720313000806,6,65.7485281,0,3.8440519,1.6781522999999998,4,1.488515743072058e-15,0.0,1
driver,man,woman,gpt2,34,consistent,8.422212,7.43254,0.3333333333333333,0.5,-4.856096,-3.8295417,1.402145,0.1837396,87.7269226,3,2.065670000000001,0.24147580000000035,0.8333333333333334,4.255665400428904,9,60.914550500000004,0,4.346594,2.477649800000002,0,1.9688931086097464e-15,0.0,1
driver,woman,man,gpt2,35,inconsistent,8.403319,7.4278703,0.07692307692307693,0.25,-5.6145363,-4.0977135,-0.6688463000000002,-0.18155390000000038,87.2156088,3,0.0,0.0,1.0,4.918467684233472,5,59.0232306,0,4.965662999999999,2.3494470999999995,6,2.2966650191178973e-15,0.0,1
editor,woman,man,gpt2,36,consistent,8.610207,7.320548,0.05263157894736842,0.16666666666666666,-5.9029007,-4.3118277,-0.6041566999999999,0.18403729999999996,88.8587658,1,0.0,0.0,1.0,4.044418648601819,6,64.4086369,0,3.976019399999999,1.554222900000001,4,1.5265607076620046e-15,0.0,1
editor,man,woman,gpt2,37,inconsistent,8.574806,7.4054337,0.3333333333333333,0.16666666666666666,-4.9139132,-4.295081,1.8290938000000008,0.014578000000000202,89.2488449,1,1.6841299999999997,0.0,0.25,4.944731552228698,6,64.8294059,0,6.129485899999999,1.7304883999999996,0,1.6059251752240276e-15,0.0,3
farmer,man,woman,gpt2,38,consistent,8.379938,7.2596693,0.5,0.25,-4.664896,-3.7975712,2.0882797,0.1449537999999997,86.46767069999999,1,1.6904520000000005,0.0,0.25,5.658531858898041,5,59.1029321,0,9.1832754,1.7759953000000008,0,1.9906090682276914e-15,0.0,1
farmer,woman,man,gpt2,39,inconsistent,8.416718,7.1918306,0.03125,0.14285714285714285,-6.1099825,-3.9986296,-1.1625671000000004,-0.047844,86.30511100000001,3,0.0,0.0,1.0,1.5117035950332687,6,63.219854,0,1.9723466999999983,4.624118200000002,4,1.6582772818836412e-15,0.0,1
guard,man,woman,gpt2,40,consistent,8.493553,7.3011355,1.0,0.25,-4.799413,-4.0275593,1.8449859999999996,0.20224170000000008,87.85111690000001,2,1.963754999999999,0.0,0.25,5.464919016362553,6,60.7790745,0,7.3444174,2.002191,0,1.9029672884288426e-15,0.0,1
guard,woman,man,gpt2,41,inconsistent,8.50502,7.2377367,0.041666666666666664,0.16666666666666666,-5.950529,-4.191783,-0.8336410000000001,0.049566999999999695,87.5082342,2,0.0,0.0,1.0,3.246754363930817,6,61.92553280000001,0,3.2459765,2.7773269000000003,6,1.7144383693137212e-15,0.0,1
hairdresser,woman,man,gpt2,42,consistent,8.394883,7.4582286,0.08333333333333333,0.09090909090909091,-5.5133753,-4.6506886,-0.2984695999999998,-0.33274459999999983,88.0256139,2,0.3816347000000002,0.3528348000000001,1.0,3.1044689831098524,6,64.9535152,0,3.0426225,3.1109963999999994,7,1.5770523618570504e-15,0.0,1
hairdresser,man,woman,gpt2,43,inconsistent,8.3962345,7.516538,0.5,0.25,-4.762247,-4.175909,1.4562989999999996,0.4128350000000003,88.4316131,2,1.7843440000000008,0.0,0.16666666666666666,3.7393263995623727,6,62.967673600000005,0,7.7775846999999985,1.7843440000000008,0,1.792088599392022e-15,0.0,1
housekeeper,woman,man,gpt2,44,consistent,8.485429,7.2879434,0.09090909090909091,0.2,-5.553824,-4.1115212,-0.06095899999999954,0.05179879999999937,87.65271259999999,2,0.6750129000000005,0.6750129000000005,1.0,4.312694312008861,6,60.95778839999999,0,4.919582499999999,1.9848396,4,2.182727624996007e-15,0.0,1
housekeeper,man,woman,gpt2,45,inconsistent,8.493194,7.308692,0.16666666666666666,0.16666666666666666,-5.2269273,-4.0766582,0.6612930000000006,-0.04754159999999974,88.07299300000001,2,1.7482129999999998,0.5219195000000001,0.9166666666666666,2.964653511045129,9,62.73182870000001,0,3.2803026000000006,2.7786432,0,1.9072840369540315e-15,0.0,1
janitor,man,woman,gpt2,46,consistent,8.474396,7.4034486,0.5,0.5,-4.8242855,-3.6285543,1.6975020999999995,0.34027670000000043,87.4024619,2,1.8753049999999991,0.0,0.25,6.41662083241102,5,59.99949350000001,0,7.437877499999999,1.950804699999999,0,1.9206425778503023e-15,0.0,1
janitor,woman,man,gpt2,47,inconsistent,8.4825535,7.363048,0.05,0.2,-5.8228955,-4.113351,-0.6726304999999995,-0.33376249999999974,87.1150517,2,0.17298750000000052,0.17298750000000052,1.0,3.6654137920822167,6,62.6024014,0,2.9797380999999996,3.8755685999999994,4,2.0221797771619073e-15,0.0,1
laborer,man,woman,gpt2,48,consistent,8.383192,7.2969446,0.2,0.2,-4.958206,-4.067216,1.8013384000000006,0.3561342999999999,87.3829602,2,1.7809410000000003,0.0,0.25,4.1848496779122755,6,62.69559399999999,0,8.2702828,1.8321667000000001,0,1.8718554575183915e-15,0.0,1
laborer,woman,man,gpt2,49,inconsistent,8.396571,7.276439,0.038461538461538464,0.1,-6.002462,-4.5089426,-0.7119904000000004,-0.32304460000000024,87.25887449999999,2,0.11071480000000022,0.11071480000000022,1.0,2.6084515794291105,7,66.1000962,0,2.2282031000000004,4.096117100000001,4,1.8672991740867092e-15,0.0,1
lawyer,man,woman,gpt2,50,consistent,8.3955555,7.351079,0.25,0.09090909090909091,-4.907048,-4.6697307,1.9463274000000004,-0.16505169999999936,88.2832023,1,1.9270399999999999,0.16505169999999936,0.5833333333333334,2.072762591869172,9,65.12619389999999,0,5.8906505000000005,2.3595113999999997,0,1.293601469982585e-15,0.0,1
lawyer,woman,man,gpt2,51,inconsistent,8.409658,7.2940965,0.03333333333333333,0.1111111111111111,-5.994101,-4.5359735,-0.7269743999999996,0.3084631,88.0300858,3,0.0,0.0,1.0,1.7799959111605932,6,64.5520863,0,3.8390826000000002,1.6065896000000004,6,1.23796074436799e-15,0.0,1
librarian,woman,man,gpt2,52,consistent,8.447269,7.1677494,0.06666666666666667,0.16666666666666666,-5.714977,-4.11582,-0.27769500000000047,0.022832000000000185,86.84693940000001,2,0.31884799999999913,0.31884799999999913,1.0,3.541703984927013,6,62.49575579999999,0,3.4986554,2.4774339000000003,4,1.7949345267882176e-15,0.0,1
librarian,man,woman,gpt2,53,inconsistent,8.422372,7.1992126,0.16666666666666666,0.2,-5.153119,-4.123158,0.9543609999999996,0.004697000000000173,87.118731,3,1.8489450000000005,0.05064940000000018,0.8333333333333334,3.3127049638230286,6,62.693352000000004,0,4.513385600000001,2.058460900000001,0,1.7089666421866491e-15,0.0,1
manager,man,woman,gpt2,54,consistent,8.450792,7.3009996,0.3333333333333333,0.14285714285714285,-4.8526063,-4.2731533,1.8061677000000005,0.040786699999999954,87.8643931,3,1.794143,0.0,0.16666666666666666,4.38374380909407,6,62.6264513,0,6.860574900000001,1.794143,0,1.7996033309267077e-15,0.0,1
manager,woman,man,gpt2,55,inconsistent,8.46987,7.2563925,0.05,0.14285714285714285,-5.853249,-4.4018683,-0.6851120000000002,0.031719299999999784,87.5971827,3,0.0,0.0,1.0,3.6896531228456437,6,63.370939899999996,0,3.1315578000000004,2.2434205000000005,4,1.6285038073581688e-15,0.0,1
mechanic,man,woman,gpt2,56,consistent,8.483667,7.3230047,0.3333333333333333,0.5,-4.951031,-3.7192705,1.776726,0.3278475000000003,86.87165040000001,1,1.9806349999999995,0.0,0.25,5.683430652346258,6,60.4644892,0,7.137806100000001,2.0347292999999995,0,1.9916711811159554e-15,0.0,1
mechanic,woman,man,gpt2,57,inconsistent,8.502703,7.2807274,0.041666666666666664,0.2,-5.950812,-4.0368595,-0.7339326000000002,-0.2213523000000004,86.49742459999999,1,0.0,0.0,1.0,4.033074259148121,6,61.573758899999994,0,3.4568401,3.1789242,4,2.0297420357914686e-15,0.0,1
mover,man,woman,gpt2,58,consistent,8.562644,7.315921,0.25,0.3333333333333333,-5.0706344,-3.6783588,1.4647676,0.47047620000000023,88.454171,1,1.8534189999999988,0.0,0.16666666666666666,5.976761287382293,5,60.8253646,0,7.6299008,1.8534189999999988,0,1.9378548187557455e-15,0.0,1
mover,woman,man,gpt2,59,inconsistent,8.57218,7.249567,0.04,0.16666666666666666,-5.982464,-4.127551,-0.6780550000000005,-0.3621732000000004,88.1757619,1,0.07451229999999942,0.07451229999999942,1.0,3.5894109630174964,7,63.420152400000006,0,2.3790559999999985,3.831699100000001,4,1.806119828300995e-15,0.0,1
nurse,woman,man,gpt2,60,consistent,8.373651,7.1712136,0.07692307692307693,0.5,-5.589927,-3.7141328,0.176018,0.5484391999999998,85.67506639999999,3,0.2532956999999998,0.17279860000000014,0.5,4.198189188219683,5,58.1604655,0,7.7560799,0.4328992999999999,6,2.0225323282792385e-15,0.0,6
nurse,man,woman,gpt2,61,inconsistent,8.396494,7.1824884,0.07692307692307693,0.14285714285714285,-5.58396,-4.224231,0.07452399999999937,-0.6672107999999994,86.0628924,3,1.991759,1.0102844000000002,0.9166666666666666,1.524074808707828,5,64.4452314,0,0.6930089999999991,6.0112085,0,1.8031976345761847e-15,0.0,1
physician,man,woman,gpt2,62,consistent,8.284115,7.3348303,0.2,0.2,-4.990789,-4.0937696,1.6184689999999993,0.16748139999999978,87.05762130000001,1,1.9074929999999988,0.0,0.25,2.4277026311259813,9,62.94634140000001,0,7.008508299999997,2.2027713999999987,0,1.8181770517385284e-15,0.0,1
physician,woman,man,gpt2,63,inconsistent,8.284036,7.2863264,0.03571428571428571,0.14285714285714285,-5.8523955,-4.3240967,-0.4331588000000002,-0.0651503,86.699121,1,0.042982700000000484,0.042982700000000484,1.0,1.7497120715493881,7,64.36613700000001,0,3.0101544,2.321776400000002,4,1.6677438450844245e-15,0.0,1
receptionist,woman,man,gpt2,64,consistent,8.441643,7.3497596,0.07692307692307693,0.16666666666666666,-5.557434,-4.2854795,-0.14542399999999933,0.2445984999999995,87.5551084,2,0.2928317000000007,0.202712,1.0,4.254502459875606,6,61.8524176,0,6.4414175,1.2519754999999995,6,2.0368233045299273e-15,0.0,1
receptionist,man,woman,gpt2,65,inconsistent,8.454429,7.392828,0.2,0.1,-5.060707,-4.3899455,1.0741044000000004,-0.1717575,88.06911699999999,2,1.8718529999999998,0.6341968999999996,0.8333333333333334,2.47981492419812,6,64.9793932,0,3.3580389999999998,3.4422002999999988,0,1.8508579787439195e-15,0.0,1
salesperson,man,woman,gpt2,66,consistent,8.3759,7.3584433,0.16666666666666666,0.1,-5.141671,-4.4860888,1.8160097000000004,0.15268820000000005,87.5867661,1,1.6385290000000001,0.0,0.25,1.7686624105938256,6,66.6865282,0,6.654248500000002,1.7837915999999998,0,1.879196969102597e-15,0.0,1
salesperson,woman,man,gpt2,67,inconsistent,8.391113,7.2966456,0.041666666666666664,0.08333333333333333,-5.8985996,-4.6702075,-0.39911660000000015,-0.11735819999999997,87.27957570000001,1,0.1922839999999999,0.1922839999999999,1.0,2.5621438614153558,6,66.8511459,0,3.571842299999999,2.4631594000000003,4,1.9270073271154076e-15,0.0,1
secretary,woman,man,gpt2,68,consistent,8.486517,7.272134,0.07692307692307693,0.125,-5.596055,-4.279234,-0.09094999999999942,0.6629066000000003,87.4763954,3,0.12772250000000085,0.055744400000000915,1.0,3.9917558920297926,6,61.1187768,0,6.543970000000001,0.5169075000000003,4,1.764404789236987e-15,0.0,1
secretary,man,woman,gpt2,69,inconsistent,8.466778,7.3463483,0.2,0.07692307692307693,-5.0774384,-4.8571186,1.170433,-0.4924172999999996,87.9934763,3,1.8697049999999997,0.4924172999999996,0.8333333333333334,3.251609665784711,8,65.48593190000001,0,2.9294639,3.2214147999999994,0,1.3784851504745528e-15,0.0,1
sheriff,man,woman,gpt2,70,consistent,8.332573,7.296565,0.3333333333333333,0.07142857142857142,-4.7910137,-4.783186,2.1560059000000003,-0.14673049999999943,86.8985829,3,1.899882999999999,0.14673049999999943,0.5833333333333334,2.8466581053382924,5,62.170888399999995,0,7.704966700000002,2.3249718999999986,0,2.0309401645359626e-15,0.0,1
sheriff,woman,man,gpt2,71,inconsistent,8.339743,7.192363,0.030303030303030304,0.08333333333333333,-6.057051,-4.7016087,-0.9317320000000002,0.24016759999999948,86.5297545,3,0.0,0.0,1.0,2.530853761422109,6,63.2298516,0,3.5952018000000003,3.0004214000000013,4,1.7687556449562397e-15,0.0,1
supervisor,man,woman,gpt2,72,consistent,8.398224,7.4537115,0.2,0.125,-5.0425625,-4.505424,1.6483458999999998,0.21325299999999991,88.83098340000001,3,1.9144310000000004,0.0,0.25,2.310078751394291,6,64.75664880000001,0,6.0450636000000015,2.182612800000001,0,1.8246866946404008e-15,0.0,1
supervisor,woman,man,gpt2,73,inconsistent,8.397244,7.3902225,0.043478260869565216,0.08333333333333333,-5.8377776,-4.792267,-0.470726,-0.14235599999999948,88.5056116,3,0.0,0.0,1.0,3.1310359617528336,6,64.5915745,0,3.7629777000000018,2.0720079,6,1.801089512680631e-15,0.0,1
tailor,woman,man,gpt2,74,consistent,8.4791355,7.188241,0.05263157894736842,0.14285714285714285,-5.7872477,-4.0195284,-0.7604981000000004,-0.1470317999999997,86.5009432,1,0.038425199999999826,0.038425199999999826,1.0,3.537838211897261,6,61.129456,0,2.796133299999999,3.0154918000000004,6,1.2779209146178183e-15,0.0,1
tailor,man,woman,gpt2,75,inconsistent,8.46791,7.2473154,1.0,0.5,-4.654386,-3.7304213,1.8721010000000007,0.27596269999999956,86.8558399,1,2.1468220000000002,0.0,0.25,6.335449968477593,6,59.118641600000004,0,7.928369000000001,2.3870158999999997,0,1.4408700575652105e-15,0.0,1
teacher,woman,man,gpt2,76,consistent,8.396225,7.312147,0.041666666666666664,0.25,-5.8420267,-4.1488776,-0.3763962000000003,0.3467360000000008,87.26630469999999,1,0.0,0.0,1.0,3.5085192382322887,6,61.4412399,0,5.0090004,0.9544041000000005,6,1.6388089698376925e-15,0.0,1
teacher,man,woman,gpt2,77,inconsistent,8.387369,7.3282266,0.2,0.125,-5.164891,-4.3864775,1.188377,-0.30048090000000016,87.51803770000001,1,1.9479230000000012,0.36011099999999985,0.8333333333333334,2.5001873758617204,6,64.191882,0,2.9519565000000014,2.876303000000001,0,1.5130360903316852e-15,0.0,1
writer,woman,man,gpt2,78,consistent,8.66495,7.26253,0.0625,0.5,-5.8651943,-3.7148116,-0.3705292999999994,0.6951194000000003,88.5850152,1,0.006110700000000691,0.006110700000000691,1.0,5.227378251189232,5,60.27798659999999,0,6.243487500000001,0.7820377000000001,6,1.2577044327786005e-15,0.0,6
writer,man,woman,gpt2,79,inconsistent,8.620129,7.319584,0.25,0.16666666666666666,-5.0412226,-4.2400365,1.6536103999999998,-0.5043793000000005,88.8856675,1,1.9431094999999985,0.5043793000000005,0.6666666666666666,3.9364809757971835,6,63.65536829999999,0,3.856588399999999,2.8248700999999987,0,1.3104226756243678e-15,0.0,4
